Platform,Destination,Departs,Expected,Origin,Operator,Unnamed: 6,date
1,Edinburgh,06:34,On time,Helensburgh Central,ScotRail,Expand,2024-03-20
2,Milngavie,06:40,On time,Springburn,ScotRail,Expand,2024-03-20
2,Balloch,06:45,On time,Airdrie,ScotRail,Expand,2024-03-20
1,Springburn,05:57,On time,Garscadden,ScotRail,Expand,2024-03-20
1,Edinburgh,06:02,On time,Garscadden,ScotRail,Expand,2024-03-20
2,Helensburgh Central,06:04,On time,Airdrie,ScotRail,Expand,2024-03-20
1,Edinburgh,06:13,On time,Dalmuir,ScotRail,Expand,2024-03-20
2,Milngavie,06:21,On time,Airdrie,ScotRail,Expand,2024-03-20
1,Airdrie,06:23,On time,Dalmuir,ScotRail,Expand,2024-03-20
1,Springburn,06:28,On time,Hyndland,ScotRail,Expand,2024-03-20
1,Edinburgh,06:34,On time,Helensburgh Central,ScotRail,Expand,2024-03-20
2,Milngavie,06:40,On time,Springburn,ScotRail,Expand,2024-03-20
1,Edinburgh,06:45,On time,Hyndland,ScotRail,Expand,2024-03-20
1,Airdrie,06:53,On time,Balloch,ScotRail,Expand,2024-03-20
2,Milngavie,06:54,On time,Bathgate,ScotRail,Expand,2024-03-20
1,Springburn,06:58,On time,Milngavie,ScotRail,Expand,2024-03-20
1,Edinburgh,07:04,On time,Helensburgh Central,ScotRail,Expand,2024-03-20
2,Helensburgh Central,07:04,On time,Bathgate,ScotRail,Expand,2024-03-20
2,Milngavie,07:10,On time,Springburn,ScotRail,Expand,2024-03-20
1,Edinburgh,07:14,On time,Milngavie,ScotRail,Expand,2024-03-20
2,Balloch,07:15,On time,Airdrie,ScotRail,Expand,2024-03-20
1,Airdrie,07:23,On time,Balloch,ScotRail,Expand,2024-03-20
2,Milngavie,07:24,On time,Bathgate,ScotRail,Expand,2024-03-20
1,Springburn,07:28,On time,Milngavie,ScotRail,Expand,2024-03-20
2,Helensburgh Central,07:34,On time,Edinburgh,ScotRail,Expand,2024-03-20
2,Milngavie,07:40,On time,Springburn,ScotRail,Expand,2024-03-20
1,Edinburgh,07:44,On time,Milngavie,ScotRail,Expand,2024-03-20
2,Balloch,07:45,On time,Airdrie,ScotRail,Expand,2024-03-20
1,Airdrie,07:53,On time,Balloch,ScotRail,Expand,2024-03-20
2,Milngavie,07:54,On time,Bathgate,ScotRail,Expand,2024-03-20
1,Springburn,07:58,On time,Milngavie,ScotRail,Expand,2024-03-20
2,Helensburgh Central,08:04,On time,Edinburgh,ScotRail,Expand,2024-03-20
1,Edinburgh,08:05,On time,Helensburgh Central,ScotRail,Expand,2024-03-20
2,Milngavie,08:10,On time,Springburn,ScotRail,Expand,2024-03-20
1,Airdrie,08:14,On time,Milngavie,ScotRail,Expand,2024-03-20
1,Airdrie,08:23,On time,Balloch,ScotRail,Expand,2024-03-20
2,Milngavie,08:24,On time,Bathgate,ScotRail,Expand,2024-03-20
1,Springburn,08:28,On time,Milngavie,ScotRail,Expand,2024-03-20
2,Helensburgh Central,08:34,On time,Edinburgh,ScotRail,Expand,2024-03-20
1,Edinburgh,08:35,On time,Helensburgh Central,ScotRail,Expand,2024-03-20
2,Milngavie,08:40,On time,Springburn,ScotRail,Expand,2024-03-20
1,Airdrie,08:44,On time,Milngavie,ScotRail,Expand,2024-03-20
2,Balloch,08:45,On time,Airdrie,ScotRail,Expand,2024-03-20
2,Milngavie,08:54,On time,Edinburgh,ScotRail,Expand,2024-03-20
1,Airdrie,08:55,On time,Balloch,ScotRail,Expand,2024-03-20
1,Springburn,08:59,On time,Milngavie,ScotRail,Expand,2024-03-20
2,Helensburgh Central,09:04,On time,Edinburgh,ScotRail,Expand,2024-03-20
1,Edinburgh,09:05,On time,Helensburgh Central,ScotRail,Expand,2024-03-20
2,Milngavie,09:10,On time,Springburn,ScotRail,Expand,2024-03-20
2,Balloch,09:15,On time,Airdrie,ScotRail,Expand,2024-03-20
1,Airdrie,09:16,On time,Milngavie,ScotRail,Expand,2024-03-20
1,Airdrie,09:25,On time,Balloch,ScotRail,Expand,2024-03-20
1,Springburn,09:28,On time,Milngavie,ScotRail,Expand,2024-03-20
2,Helensburgh Central,09:35,On time,Edinburgh,ScotRail,Expand,2024-03-20
1,Edinburgh,09:37,On time,Helensburgh Central,ScotRail,Expand,2024-03-20
2,Milngavie,09:41,On time,Springburn,ScotRail,Expand,2024-03-20
2,Balloch,09:46,On time,Airdrie,ScotRail,Expand,2024-03-20
1,Airdrie,09:54,On time,Balloch,ScotRail,Expand,2024-03-20
1,Springburn,09:58,On time,Milngavie,ScotRail,Expand,2024-03-20
2,Helensburgh Central,10:04,On time,Edinburgh,ScotRail,Expand,2024-03-20
1,Edinburgh,10:05,On time,Helensburgh Central,ScotRail,Expand,2024-03-20
2,Milngavie,10:10,On time,Springburn,ScotRail,Expand,2024-03-20
2,Balloch,10:15,On time,Airdrie,ScotRail,Expand,2024-03-20
1,Airdrie,10:23,On time,Balloch,ScotRail,Expand,2024-03-20
1,Springburn,10:28,On time,Milngavie,ScotRail,Expand,2024-03-20
2,Helensburgh Central,10:34,On time,Edinburgh,ScotRail,Expand,2024-03-20
1,Edinburgh,10:34,On time,Helensburgh Central,ScotRail,Expand,2024-03-20
2,Milngavie,10:40,On time,Springburn,ScotRail,Expand,2024-03-20
2,Balloch,10:45,On time,Airdrie,ScotRail,Expand,2024-03-20
1,Airdrie,10:53,On time,Balloch,ScotRail,Expand,2024-03-20
1,Springburn,10:58,On time,Milngavie,ScotRail,Expand,2024-03-20
1,Edinburgh,11:04,On time,Helensburgh Central,ScotRail,Expand,2024-03-20
2,Milngavie,11:10,On time,Springburn,ScotRail,Expand,2024-03-20
2,Balloch,11:15,On time,Airdrie,ScotRail,Expand,2024-03-20
1,Airdrie,11:23,On time,Balloch,ScotRail,Expand,2024-03-20
1,Springburn,11:28,On time,Milngavie,ScotRail,Expand,2024-03-20
-,Edinburgh,11:34,On time,Helensburgh Central,ScotRail,Expand,2024-03-20
-,Milngavie,11:40,On time,Springburn,ScotRail,Expand,2024-03-20
-,Balloch,11:45,On time,Airdrie,ScotRail,Expand,2024-03-20
-,Airdrie,11:53,On time,Balloch,ScotRail,Expand,2024-03-20
-,Springburn,12:01,On time,Milngavie,ScotRail,Expand,2024-03-20
-,Helensburgh Central,12:04,On time,Edinburgh,ScotRail,Expand,2024-03-20
-,Edinburgh,12:05,On time,Helensburgh Central,ScotRail,Expand,2024-03-20
